provincia,zona,titulo,PrecioActual,PrecioAnterior,metros,habitaciones,ascensor,localizacion,planta,baños,tags,descripcion,Enlace
madrid,barrio-de-salamanca,"Piso en Castellana, Madrid",1300000,0,105,2,S,INTERIOR,2ª,0,"VIVIENDA,REFORMADO,ESTRENAR,CASA","INFOCASA pone en venta esta maravillosa vivienda, totalmente reformado y amueblado A ESTRENAR.Póngase en contacto con nosotros para ampliar información y realizar visita.",https://www.idealista.com/inmueble/106982435/
madrid,latina,"Dúplex en calle de Valle Inclán, Águilas, Madrid",330000,340000,110,4,S,EXTERIOR,1ª,2,"VIVIENDA,PISO,GARAJE,EXTERIOR","MASTERPISO vende piso duplex en calle Valle Inclan, Las Águilas (Madrid), 1ª planta y bajo con ascensor, 110 m2 construidos, 4 habitaciones, 2 baños, salón, cocina con tendedero. Plaza de Garaje incluida en el precio.Vivienda en buen estado, suelo tarima, carpintera exterior aluminio climalit, puerta blindada, puerta",https://www.idealista.com/inmueble/106655820/
madrid,chamberi,"Piso en Gaztambide, Madrid",1300000,0,256,4,S,EXTERIOR,,4,"VIVIENDA,EXCLUSIVO,SUITE,METRO","Te presentamos este exclusivo inmueble de cuatro dormitorios y cuatro baños en suite, cuenta con un gran salón con cocina independiente, comedor independiente. la vivienda tiene 256 metros cuadrados catastrales y se encuentra en optimo estado de conservación y situado en la tercera planta completa de un edificio repres",https://www.idealista.com/inmueble/107210049/
madrid,fuencarral,"Piso en Mirasierra, Madrid",1600000,0,256,4,S,EXTERIOR,7ª,0,"VIVIENDA,PISO,REFORMADO,TERRAZA,AMPLIO,FINCA,EXTERIOR","Bonito piso en una de las mejores fincas de Mirasierra.Este inmueble, ubicado en una séptima planta, sin otra vivienda arriba, es completamente exterior, está rodeado de terrazas y tiene orientación sur y este.Reformado recientemente, consta de amplio salón de dos ambientes, zona de estar con salida a la terraza y",https://www.idealista.com/inmueble/107129713/
madrid,barrio-de-salamanca,"Piso en calle del Príncipe de Vergara, Castellana, Madrid",2469000,0,223,4,S,EXTERIOR,1ª,0,"PISO,ESTRENAR,PRESTIGIOSO,FUNCIONAL","Pro Realty gestiona la venta de este piso a estrenar ubicado en el prestigioso barrio de Salamanca. Con un total de 223 m² construidos y 184 m² útiles, este inmueble combina amplitud, elegancia y una distribución funcional que satisfará las necesidades de cualquier familia o profesional.Al entrar, se percibe una atmós",https://www.idealista.com/inmueble/106599768/
madrid,chamartin,"Piso en calle de Sta Hortensia, 58, Prosperidad, Madrid",647000,0,107,3,S,EXTERIOR,BAJO,0,"VIVIENDA,TERRAZA,ÁTICO,EXCLUSIVA,JARDÍN,GARAJE","¡OBRAS INICIADAS!Esta exclusiva promoción donde calidad y diseño se unen en estas 26 viviendas de 1, 2 y 3 dormitorios con plaza de garaje (opcional) y trastero, en Prosperidad, una zona tranquila con todas las comodidades del centro de Madrid. Áticos con grandes terrazas, bajos con jardín y excelentes zonas comunes",https://www.idealista.com/inmueble/101606939/
madrid,ciudad-lineal,"Dúplex en calle de la Mandarina, Quintana, Madrid",239000,265000,71,3,N,EXTERIOR,BAJO,0,"VIVIENDA,INMOBILIARIA,CASA,DÚPLEX,METRO",Agencia Inmobiliaria de MADRID Zona JOSÉ DEL HIERRO - ARTURO SORIA vende estupenda vivienda DÚPLEX ACTUALIZADA en la calle Mandarina a escasos metros de la calle Arturo Soria.TECNOCASA  CIUDAD LINEAL - ARTURO SORIA - CONCEPCIÓN.El inmueble que tenemos a disposición es una planta baja DÚPLEX de de 71 m² (según cata,https://www.idealista.com/inmueble/107073051/
madrid,puente-de-vallecas,"Piso en calle de la Imagen, San Diego, Madrid",199900,0,83,3,N,EXTERIOR,2ª,0,"PISO,OPORTUNIDAD,EXTERIOR","Para visitar dejar mensaje a través de idealista y nos podremos en contacto a la mayor brevedad posible.Gastos de comunidad: 47,70 €.IBI anual: 254,66. -€**¡Oportunidad única en el barrio de San Diego! **Descubre este encantador piso exterior de 83 m² construidos y 75 m² útiles, con orientación este/oeste/sur,",https://www.idealista.com/inmueble/106506450/
madrid,ciudad-lineal,"Piso en calle de los Hermanos García Noblejas, Pueblo Nuevo, Madrid",575000,0,146,4,S,EXTERIOR,5ª,0,"VIVIENDA,GARAJE,URBANIZACIÓN,METRO",¡MAGNIFICA VIVIENDA EN URBANIZACIÓN PRIVADA Y CON PLAZA DE GARAJE INCLUIDA!Si buscas tranquilidad y al mismo tiempo vivir en una zona céntrica de Madrid disponemos de la vivienda ideal a 5 minutos del Centro Comercial LAS ROSAS.Se encuentra situada en una urbanización con zonas comunitarias y a pocos metros del Par,https://www.idealista.com/inmueble/106856209/
madrid,carabanchel,"Piso en calle de los Comuneros de Castilla, San Isidro, Madrid",190000,0,55,2,S,EXTERIOR,BAJO,0,"VIVIENDA,REFORMADO,LUMINOSO,FINCA,INMOBILIARIA,EQUIPADA,CASA,AMUEBLADA","Agencia inmobiliaria de MADRID, zona - MARQUES DE VADILLO, Oficina Tecnocasa Vende estupenda vivienda compuesta de dos dormitorio, salón muy luminosos, cocina completamente amueblada y equipada, Baño con plato de ducha recién reformado y ventana para ventilación Situado en finca muy tranquila a escasos 5 minutos de la",https://www.idealista.com/inmueble/107158082/
madrid,hortaleza,"Chalet adosado en Palomas, Madrid",1495000,0,33175,7,,,,0,"AMPLIO,EXCLUSIVA,OPORTUNIDAD,CHALET,REFORMAR,METRO,PAREADO","Este fantástico pareado se encuentra en Piovera, una exclusiva zona residencial del distrito de Conde Orgaz en Madrid. Con una ubicación privilegiada, esta propiedad ofrece una excelente oportunidad para reformar y lograr rentabilidad.Construido en el año 2003, este chalet de 316 metros cuadrados ofrece amplios espa",https://www.idealista.com/inmueble/106105382/
madrid,moncloa,"Piso en calle de Valderrey, Valdezarza, Madrid",380000,0,74,2,S,EXTERIOR,2ª,0,"PISO,REFORMADO,EXTERIOR,INTERIOR","Piso exterior reformado a medida. Consta de dos habitaciones, baño y cocina.En nuestras reformas se cambian todas las instalaciones y tabiquerías interiores, incidiendo en la eficiencia energética y el aprovechamiento del espacio. La instalación eléctrica se compone de cuadro elevado y cambio de acometida para que es",https://www.idealista.com/inmueble/107083187/
madrid,centro,"Piso en costanilla de los Ángeles, Sol, Madrid",550000,0,54,2,S,EXTERIOR,5ª,1,"EQUIPADA,AMUEBLADA,CHIMENEA","Tres Pasos comercializa esta coqueta propiedad amueblada junto a la Gran Vía. Dispone de 54m2. Estos se distribuyen en un salón con cocina abierta, dos dormitorios y un baño.El salón es un espacio abierto con una zona de estar con chimenea, cocina abierta totalmente equipada, con isla y espacio de comedor.El dormito",https://www.idealista.com/inmueble/107185568/
madrid,barrio-de-salamanca,"Piso en Recoletos, Madrid",9000000,0,450,4,S,EXTERIOR,4ª,0,"PISO,VISTAS,ESPECTACULAR,BALCONES",Espectacular piso en pleno barrio de recoletos con una de las vistas más especiales de toda la ciudad. Se trata de una planta alta de 450m2 con 9 balcones a la calle. Para más información llamar al teléfono Begoña Sánchez.,https://www.idealista.com/inmueble/106518805/
madrid,carabanchel,"Piso en calle Teniente Ochoa Olalla, 2, San Isidro, Madrid",238900,0,78,2,S,EXTERIOR,,0,"VIVIENDA,OPORTUNIDAD,HOGAR,NUEVO","¡Descubre tu nuevo hogar en la zona de San Isidro en Carabanchel, Madrid!Te ofrecemos la oportunidad única de adquirir una de las 5 modernas viviendas, también a su alcance 36 trasteros disponibles en esta emocionante obra nueva.¡No dejes pasar esta oportunidad de invertir en tu futuro y disfrutar de la vida en u",https://www.idealista.com/inmueble/106557578/
madrid,chamberi,"Piso en paseo de San Francisco de Sales, Vallehermoso, Madrid",1054000,0,136,2,S,EXTERIOR,9ª,0,"LUJO,EXCLUSIVO,INMOBILIARIA","Hasta 100% de financiación para funcionarios y personal laboral público.100% home red inmobiliaria vende triplex en madrid, distrito chamberí, zona vallehermoso, en el exclusivo y lujoso edificio mindanao. El complejo cuenta con conserjería 24 horas, cámaras de vídeo-vigilancia, recibidor y sala de espera con mobiliar",https://www.idealista.com/inmueble/98141357/
madrid,villa-de-vallecas,"Piso en plaza Antonio María Segovia, 4, Santa Eugenia, Madrid",219000,0,128,3,S,EXTERIOR,2ª,1,"PISO,TERRAZA,AMPLIO,LUMINOSO,HOGAR,NUEVO","SE VENDE. ¡Descubre tu nuevo hogar en el corazón de Santa Eugenia! Este encantador piso de 128m² te ofrece la comodidad que buscas con sus tres amplios dormitorios y un baño completo. El luminoso salón es perfecto para relajarte y cuenta con acceso directo a una acogedora terraza, ideal para disfrutar de tus momentos a",https://www.idealista.com/inmueble/107123790/
madrid,retiro,"Piso en paseo de la Reina Cristina, 5, Jerónimos, Madrid",675000,0,146,5,S,EXTERIOR,3ª,0,"VIVIENDA,PISO,INMOBILIARIA,EXTERIOR,ABSTENERSE_AGENCIAS,SOLO_PARTICULARES","Piso en venta en Paseo Reina CristinaBarrio Los Jerónimos. Retiro. Madrid.675.000€ €146 m2. 5 hab. Planta 3ª exterior con ascensorComentario del anunciantePropietario vende piso en el Barrio de Los Jerónimos, situado en el distrito Retiro. Madrid.Abstenerse agencias inmobiliarias.Vivienda de 146 m² construi",https://www.idealista.com/inmueble/107146873/
madrid,latina,"Piso en calle de Valle Inclán, Águilas, Madrid",214000,0,65,3,N,EXTERIOR,4ª,0,"VIVIENDA,PISO,TERRAZA,AMPLIO,EXCLUSIVA,HALL,EXTERIOR","Redpiso San Ignacio vende en exclusiva vivienda en Calle Valle Inclán.Se trata de una tercera planta en altura, sin ascensor, completamente exterior, de 62 m2 útiles. Consta de hall recibidor, salón de paso con terraza abierta, 3 dormitorios, uno de ellos con armario empotrado y amplio cuarto de baño con plato de du",https://www.idealista.com/inmueble/107206434/
madrid,fuencarral,"Piso en calle Doctor Guiu, 57, Peñagrande, Madrid",900000,0,105,3,S,EXTERIOR,2ª,0,"VIVIENDA,VISTAS,MODERNO,EXTERIOR","Evergreen es un proyecto de 19 viviendas conectados con el exterior, con la naturaleza, con vistas panorámicas del entorno y a poca distancia del centro de Madrid.Evergreen, ubicado en la calle Doctor Guiu 57 junto a la Avenida del cardenal Herrera Oria. Es un edificio moderno, que ocupa un emplazamiento excepcional",https://www.idealista.com/inmueble/106500339/
madrid,barrio-de-salamanca,"Piso en Recoletos, Madrid",3900000,4500000,300,5,S,EXTERIOR,3ª,0,"VIVIENDA,IMPRESIONANTE,METRO","Presentamos una impresionante propiedad de 300 metros cuadrados construidos, en buen estado. Esta vivienda, situada en la tercera planta, sensación de cuarta, dadas las características del edificio que data de 1974, destaca por su excelente distribución y una amplia gama de características que la convierten en una opci",https://www.idealista.com/inmueble/106966457/
madrid,san-blas,"Piso en calle de Hinojosa del Duque, Hellín, Madrid",399000,0,120,4,S,EXTERIOR,3ª,0,"VIVIENDA,PISO,EXCLUSIVO,EQUIPADA,EXTERIOR","¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad.Exclusivo piso ubicado en el barrio de Hellín, en Madrid.La vivienda está ubicada en la planta 3 exterior con ascensor. Dispone de una superficie total de 120 m², distribuidos en salón y comedor, cocina abierta equipada, 4 do",https://www.idealista.com/inmueble/107027634/
madrid,barrio-de-salamanca,"Piso en Lista, Madrid",1049000,0,115,2,S,EXTERIOR,1ª,1,"VIVIENDA,REFORMADO,INMOBILIARIA,SUITE,ESTUDIO","ÚNICA Inmobiliaria comercializa este inmueble reformado y amueblado en el barrio de Lista.Los 115 m² se distribuyen en salón, cocina, dos dormitorios con baño en suite, vestidor y un aseo de cortesía.La vivienda se encuentra en un edificio restaurado recientemente.Este inmueble está decorado por el estudio de a",https://www.idealista.com/inmueble/104061270/
madrid,centro,"Piso en calle de las Navas de Tolosa, 7, Sol, Madrid",720000,790000,112,2,N,EXTERIOR,1ª,0,"EQUIPADA,CASA,CALEFACCIÓN,SOLO_PARTICULARES","suelo de tarima, calefacción individual cocina completamente equipada.resto de la casa sin mueblesAire acondicionadoparticular directamente, NO AGENCIAS.",https://www.idealista.com/inmueble/105384271/
madrid,hortaleza,"Piso en calle Puentecillo, Canillas, Madrid",990000,0,210,5,S,EXTERIOR,1ª,0,"PISO,TERRAZA,AMPLIO,VISTAS,HALL","Presentamos este magnífico piso ubicado en el barrio de Canillas a dos pasos del Liceo francés.Le encantará por su distribución, luminosidad, terraza, vistas y tranquilidad. Consta de un hall de entrada, cocina con tendedero, salón/ comedor muy amplio en dos ambientes con acceso a la terraza.Su doble orientación es",https://www.idealista.com/inmueble/106676276/
madrid,retiro,"Piso en calle de Narváez, 72, Ibiza, Madrid",330000,0,35,2,S,INTERIOR,1ª,0,"OPORTUNIDAD,PARQUE,APARTAMENTO","¡INMEJORABLE OPORTUNIDAD DE INVERSION EN RETIRO! Actualmente el inmueble se encuentra alquilado y se vendería en rentabilidad, los inquilinos son solventes, con seguro de impago. Precioso apartamento situado en la demandada calle Narváez a tan solo cinco minutos caminando del Parque del Retiro y comunicado por transpor",https://www.idealista.com/inmueble/107207830/
madrid,barrio-de-salamanca,"Piso en plaza del Marqués de Salamanca, Castellana, Madrid",2210000,0,140,3,S,EXTERIOR,5ª,3,"PISO,REFORMADO,LUMINOSO,LUJO,EXTERIOR","Precioso piso reformado de lujo en Barrio Salamanca de 3 habitaciones y 3 baños super luminoso, exterior con un balcon grande.Tenemos varios pisos reformados por la zona y aticos de todos los presupuestos.Contactanos y te mandamos mas info por privado y fotografias.Tambien nos puedes seguir en nuestra web ( no todos",https://www.idealista.com/inmueble/107249483/
madrid,moncloa,"Piso en calle de Cadarso, Argüelles, Madrid",1450000,0,191,5,S,EXTERIOR,4ª,3,"PISO,FINCA,HOGAR,NUEVO,ARMARIOS,EXTERIOR","¡Descubre tu nuevo hogar en el corazón de Madrid! Este piso exterior, ubicado en la cuarta planta de una finca representativa, te ofrece 191 m² llenos de luz y posibilidades. Con cinco dormitorios equipados con armarios empotrados y tres baños completos, tendrás espacio de sobra para toda la familia. Disfruta de dos am",https://www.idealista.com/inmueble/106702771/
madrid,chamberi,"Piso en paseo de San Francisco de Sales, Vallehermoso, Madrid",1956130,0,284,3,S,,9ª,2,"PISO,ÁTICO,FINCA,PISCINA,DÚPLEX,MODERNO,FUNCIONAL,PORTERO","Piso dúplex con 2 trasteros y piscina anejos en venta en el barrio de Vallehermoso, perteneciente al distrito de Chamberí, de Madrid capital (Madrid). Piso de 3 habitaciones, con 2 baños, cocina y salón-comedor. Dispone de un atractivo diseño de corte moderno y funcional. La finca cuenta con portero automático y ascens",https://www.idealista.com/inmueble/98936312/
madrid,puente-de-vallecas,"Piso en calle de Tomás García, San Diego, Madrid",162000,0,59,2,N,,,1,PISO,"Piso de 59 m² en venta, situado en Madrid. Construido en 1930, este piso cuenta con una superficie de 59 m² y se distribuye en salón-comedor, cocina independiente, 2 dormitorios y 1 baño. Las comunicaciones son buenas, a 12 minutos de la estación de tren Madrid-Puerta de Atocha, con paradas de autobús próximas con las",https://www.idealista.com/inmueble/107296004/
madrid,usera,"Piso en calle Tomelloso, Almendrales, Madrid",141100,0,82,1,N,,,0,"PISO,OPORTUNIDAD","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Piso de segunda mano en venta en Madrid.Construido en 1960, tiene una superficie de 82 m² distribuidos en diversas dependencias.Se localiza en la",https://www.idealista.com/inmueble/103176000/
madrid,barajas,"Casa o chalet independiente en Campo de las Naciones-Corralejos, Madrid",1375000,1400000,367,5,,,,0,"REFORMADO,AMPLIO,LUMINOSO,CHALET,METRO,PAREADO","Amplio, tranquilo y luminoso chalet en CorralejosEngel and Voelkers les ofrece este amplio, tranquilo y luminoso chalé pareado de tres plantas, totalmente reformado en 2019,Accedemos a una planta de entresuelo de unos cien metros cuadrados que se distribuyen en un salón de sesenta metros cuadrados, actualmente utili",https://www.idealista.com/inmueble/106558965/
madrid,barrio-de-salamanca,"Ático en calle de Don Ramón de la Cruz, Goya, Madrid",1769000,0,162,2,S,EXTERIOR,6ª,0,"VIVIENDA,PISO,ESPECTACULAR,FINCA,REFORMADA,ESTRENAR,PORTERO","PRIVEE HOMES presenta esta espectacular vivienda totalmente reformada y lista para estrenar.Ubicada en una preciosa finca en la representativa Calle de Don Ramón de la Cruz, en edificio con fachada clásica y un bonito portal con portero físico. El piso se encuentra en la planta 6 y cuenta con 162 m2 con una distribuc",https://www.idealista.com/inmueble/104490058/
madrid,centro,"Piso en calle de San Bernardo, Malasaña-Universidad, Madrid",1200000,0,128,3,S,EXTERIOR,2ª,0,"PISO,AMPLIO,LUMINOSO,CASA","PISO AMPLIO Y LUMINOSO CON BALCÓN EN MALASAÑA.En el barrio de Universidad - Conde Duque, a pocos pasos de la Plaza de San Bernardo, en un edificio histórico del centro de Madrid, presentamos un bonito piso de tres dormitorios, dos cuartos de baño, cocina independiente y un gran salón de 40 m². La casa disfruta de alt",https://www.idealista.com/inmueble/106741523/
madrid,ciudad-lineal,"Piso en Quintana, Madrid",265000,0,49,2,N,EXTERIOR,BAJO,0,"LUMINOSO,ESTRENAR,NUEVO,EXTERIOR","Inmueble A ESTRENAR, LISTO PARA VIVIR, en una de las zonas con mayor revalorización de Quintana y en uno de los edificios más nuevos de toda la zona, con salida independiente a pie de calle, sin escaleras. Totalmente EXTERIOR, LUMINOSO y TRANQUILO, con ventanas tanto en la fachada frontal como en la posterior; casi en",https://www.idealista.com/inmueble/107203010/
madrid,chamberi,"Piso en Gaztambide, Madrid",1100000,0,170,7,S,INTERIOR,1ª,7,"PISO,REFORMADO,PATIO,INTERIOR","Sin comisión de Agencia para el comprador.Se vende fantástico piso de 170 m2 construidos en primera planta, interior pero a patio de manzana, con Siete dormitorios, siete baños y amplia cocina en el barrio de Argüelles.El piso esta recién reformado con las mejores calidades y es ideal para inversores ya que tiene",https://www.idealista.com/inmueble/106275385/
madrid,moncloa,"Ático en calle de Luisa Fernanda, Argüelles, Madrid",1095000,0,160,4,S,EXTERIOR,4ª,0,"VIVIENDA,TERRAZA,LUJO,EQUIPADA,DÚPLEX,FUNCIONAL","Oasis House les ofrece este maravilloso y lujoso dúplex con terraza situado en el barrio de Argüelles en el centro de Madrid.La vivienda tiene muy buena iluminación natural por encontrarse en la última planta del edificio. Sus instalaciones son modernas y funcionales. Dispone de cocina totalmente equipada, salón-come",https://www.idealista.com/inmueble/106074693/
madrid,moncloa,"Casa o chalet independiente en calle Alsasua, 6, Aravaca, Madrid",2625000,0,593,6,,,,0,"VIVIENDA,EXCLUSIVA,OPORTUNIDAD,HOGAR,URBANIZACIÓN,NUEVO,SEGURIDAD","Descubre Tu Nuevo Hogar en Aravaca: Exclusividad, Seguridad y Confort en una Urbanización Privada de 8 Viviendas UnifamiliaresNos complace presentar nuestro nuevo proyecto residencial en una de las zonas más exclusivas de Madrid: Aravaca. Este desarrollo, en régimen de cooperativa, ofrece una oportunidad única de for",https://www.idealista.com/inmueble/106094036/
madrid,moncloa,"Piso en Argüelles, Madrid",480000,0,57,1,S,EXTERIOR,,0,"VIVIENDA,FINCA,EXTERIOR","Grupo Inmobiliario Ares vende en Madrid, zona Moncloa / Aravaca en el barrio de Argüelles, vivienda exterior y luminosa para entrar a vivir de 57 m2 construidos. Se compone de un dormitorio, salón, cocina americana y un cuarto de baño completo con plato de ducha. Finca semiesquina con Marqués de Urquijo.Ubicado en zo",https://www.idealista.com/inmueble/107204936/
madrid,tetuan,"Piso en calle de Orense, 69, Cuzco-Castillejos, Madrid",550000,0,65,1,S,EXTERIOR,5ª,0,"PISO,REFORMADO,APARTAMENTO","Domicilio en Madrid en un apartamento muy acogedor y bien comunicado en el Eurobuilding 2. Este apartamento se ubican a poca distancia del estadio de fútbol Santiago Bernabéu, así como del Paseo de la Castellana. El piso cuenta con un dormitorio principal, un baño recién reformado, un salón-comedor y una cocina totalme",https://www.idealista.com/inmueble/105809136/
madrid,centro,"Dúplex en calle de Hortaleza, 23, Chueca-Justicia, Madrid",290000,0,47,2,N,INTERIOR,3ª,0,"PISO,REFORMADO,DÚPLEX,FUNCIONAL,METRO,ESTUDIO",Ds Realtors comercializa este dúplex estudio ideal para inversión y/o entrar a vivir a 50 metros de Gran Vía SIN HONORARIOS PARA EL COMPRADOR.DS Realtors presenta un fantástico y funcional piso de dos alturas reformado en una ubicación privilegiada que destaca por su alta demanda.IDEAL INVERSIÓN ALTA RENTABILIDAD E,https://www.idealista.com/inmueble/107184536/
madrid,centro,"Piso en calle de Don Felipe, Malasaña-Universidad, Madrid",275000,0,47,2,N,INTERIOR,1ª,0,"VIVIENDA,HALL,PATIO","La vivienda se distribuye en 2 dormitorios, 1 cuarto de baño, hall de entrada, y salón.El dormitorio principal cuenta con un armario empotrado grande, el cuarto de baño tiene bañera y ventana a un patio.Otros detalles:Aire acondicionadoacumuladores de calor nocturnosAgua por gas naturalParedes con pintura lisa",https://www.idealista.com/inmueble/106186914/
madrid,barrio-de-salamanca,"Piso en calle de José Ortega y Gasset, Lista, Madrid",949000,1050000,97,2,S,EXTERIOR,4ª,0,"PISO,EXCLUSIVA,OPORTUNIDAD,PRESTIGIOSO","Sky Real Estate pone en venta Piso 4º en exclusiva zona.En Sky Real Estate, estamos emocionados de presentarte este encantador cuarto piso ubicado en el prestigioso barrio de Salamanca, en Madrid. Con una combinación perfecta de comodidad, estilo y ubicación privilegiada, esta propiedad ofrece una oportunidad única p",https://www.idealista.com/inmueble/105001689/
madrid,chamberi,"Piso en calle de El Españoleto, Almagro, Madrid",450000,0,61,2,S,INTERIOR,SÓTANO,2,"LUJO,IMPRESIONANTE,APARTAMENTO","SE VENDE EN RENTABILIDAD, ACTUALMENTE CUENTA CON INQUILINOSHousinGo te presenta un impresionante apartamento de 2 dormitorios y 2 baños que redefine el concepto de lujo y confort. Esta magnífica propiedad, ubicada en un edificio clásico y representativo, te brindará una experiencia de vida sin igual. Con una ubicació",https://www.idealista.com/inmueble/102733772/
